Lead Status,Lead Owner,Lead Source,Geoclient Response,BCW ID,Notes,Follow-up Needed,Visit Type,Visit Reason,Establishment Visit Status,Due Date,Company,Business Legal Name,Street Address,Floor/Suite/Apt,City,State,Zip Code,Alternate Address,Borough,BBL,Address Point ID,geolocation,Longitude,Latitude,Sanitation District,Sanitation Section,Community District,Business Improvement District,License,License Type,Building Type,Organics Effective Date,Primary Organics Type,Secondary Organics Type (Chain),Secondary Organics Type (FSE),On-site Processing Registration,Industry Type ,IsChain?,Business Model (affiliation),Chain Name (if different from DBA name),No. of Locations in NYC,Floor Area,Attendance or Venue Capacity,Foam Ban Waiver,Organics ID,Carter ID,Carter Customer ID,Pro Fee Account,Pro Fee Certification,Pro Fee Expiration,No. of Employees,Website,EIN,Property Management Company,Property Manager Alternate Address,Property Manager Street Address,Property Manager Floor/Suite/Apt,Property Manager City,Property Manager State,Property Manager Zip Code,Property Manager Borough,Property Manager First Name,Property Manager Last Name,Property Manager Email ,Property Manager Phone ,Property Manager Phone No. Ext.,Property Manager Phone Type,Property Manager Newsletter,Primary Contact Role,Work Title,Salutation,Suffix,First Name,Last Name,Email,Phone,Primary Contact Phone No. Ext.,Primary Contact Phone Type,Primary Contact Newsletter,donateNYC Registration,Preferred Language,Secondary Contact Role,Secondary Corporate Title,Secondary Contact First Name,Secondary Contact Last Name,Secondary Contact Email,Secondary Contact Phone No.,Secondary Contact Phone No. Ext.,Secondary Contact Phone Type,Secondary Contact Newsletter
,,Seed Dataset,,,source=organic3;fulcrum_id=cea06b11-d6a0-45f9-b66a-23c20ef0ca14;fid_ce=363;fid_orig=5775,,,,,,FOOD UNIVERSE MARKET PL,LOS PINOS FOOD CORP,148 E Burnside Ave,,New York,New York,10453,,Bronx,2028080082,,40.852452;-73.904629,-73.904629,40.852452,,,,,,,,2020,Retail Food,,,,,TRUE,,Food Universe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=95344fb8-ba78-4a84-bb0c-8ccf82111c13;fid_ce=364;fid_orig=5778,,,,,,FOOD UNIVERSE MARKETPLA,2358 FOOD CORP,2358 University Ave,,New York,New York,10468,,Bronx,2032120058,,40.861681;-73.905889,-73.905889,40.861681,,,,,,,,2020,Retail Food,,,,,TRUE,,Food Universe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b9cf1b95-aff7-491a-8d2a-0fd91aeface7;fid_ce=368;fid_orig=7640,,,,,,JUNIORS FOOD OUTLETS,WESTERN BEEF RETAIL INC,464 New Lots Ave,,New York,New York,11207,,Brooklyn,3043020001,,40.662972;-73.89049,-73.89049,40.662972,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a34b25c4-6100-418f-8ed8-fcd60aec2dbb;fid_ce=369;fid_orig=7797,,,,,,KEY FOOD,1769 CENTRAL FOODS LLC,1769 2 Ave,,New York,New York,10128,,Manhattan,1015380021,,40.781875;-73.948841,-73.948841,40.781875,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=56fef356-3394-4613-9e21-e1a393787dd3;fid_ce=370;fid_orig=7826,,,,,,KEY FOOD,M&D 21 FOOD CORP,44-65 21 St,,New York,New York,11101,,Queens,4000780054,,40.747812;-73.947442,-73.947442,40.747812,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=3474b55a-4d5b-4973-ac3b-294b53b816a1;fid_ce=371;fid_orig=7882,,,,,,KEY FOOD FRESH MARKET,JANET FOOD CORP,2630 Frederick Douglass Blvd,,New York,New York,10030,,Manhattan,1020267501,,40.819764;-73.944155,-73.944155,40.819764,,,,,,,,2020,Retail Food,,,,,TRUE,,Key Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ba67534b-0ad7-4d28-9e35-b85e36324a0b;fid_ce=372;fid_orig=7888,,,,,,KEY FOOD SUPERMARKET,42-15 FOOD CORP,42-15 30 Ave,,New York,New York,11103,,Queens,4006980041,,40.763052;-73.91319,-73.91319,40.763052,,,,,,,,2020,Retail Food,,,,,TRUE,,Key Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=dca0ab12-1a95-4041-b9a0-d7085157f687;fid_ce=373;fid_orig=7896,,,,,,KEY FOODS,JK&K SUPERMARKET INC,1610 Cortelyou Rd,,New York,New York,11226,,Brooklyn,3051590001,,40.641692;-73.963351,-73.963351,40.641692,,,,,,,,2020,Retail Food,,,,,TRUE,,Key Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b5c81ac9-18ae-4d61-9973-4993421bbae7;fid_ce=374;fid_orig=9264,,,,,,MET FOOD,739 FOOD INC,739 Nostrand Ave,,New York,New York,11216,,Brooklyn,3012480005,,40.672058;-73.950284,-73.950284,40.672058,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=19927603-8312-4ee2-95a7-c6d463374f4b;fid_ce=376;fid_orig=9284,,,,,,MET FOODS,QUENTIN MARKET CORP,3404 Quentin Rd,,New York,New York,11234,,Brooklyn,3077170037,,40.61378;-73.938121,-73.938121,40.61378,,,,,,,,2020,Retail Food,,,,,TRUE,,Met Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=f697fe93-1643-4b63-a479-3ad7000a5444;fid_ce=377;fid_orig=9366,,,,,,MI TIERRA SUPERMARKET,109 MEAT & PRODUCE CORP,109-01 37 Ave,,New York,New York,11368,,Queens,4017530072,,40.753957;-73.858354,-73.858354,40.753957,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=adc1324e-edf4-4300-8a82-0cb427d7a576;fid_ce=378;fid_orig=9368,,,,,,MI TIERRA SUPERMARKET,MI TIERRA MEAT&PRODUCE CORP,85-15 Roosevelt Ave,,New York,New York,11372,,Queens,4014730038,,40.74796;-73.880905,-73.880905,40.74796,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e305daed-65d4-4404-b6be-7acc745fa2c5;fid_ce=379;fid_orig=9369,,,,,,MI TIERRA SUPERMARKET,NORTHERN MEAT & PRODUCE CORP,81-02 Northern Blvd,,New York,New York,11372,,Queens,4012540001,,40.755346;-73.885981,-73.885981,40.755346,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=89e3ffc7-9309-4c03-8f2d-1ebdca2e0006;fid_ce=380;fid_orig=9926,,,,,,NET COST MARKET,ROYAL SEAFOOD MARKET INC,2339 65 St,,New York,New York,11204,,Brooklyn,3065590062,,40.611821;-73.97808,-73.97808,40.611821,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=6ffdb4db-248e-4f92-95ec-8b1d01a6d209;fid_ce=381;fid_orig=10374,,,,,,NYC FRESH MARKET,GORIS GROCERS MADISON AVE CORP,1660 Madison Ave,,New York,New York,10029,,Manhattan,1016160001,,40.796457;-73.947439,-73.947439,40.796457,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=61ddbd4f-2a1d-4cec-a8a6-4452e503a025;fid_ce=382;fid_orig=10716,,,,,,PATEL BROTHERS,JAY JAHAL INC,251-08 Hillside Ave,,New York,New York,11426,,Queens,4086050091,,40.735601;-73.716348,-73.716348,40.735601,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=7bdeafdd-ff2e-4b0c-ab14-1778339f2026;fid_ce=383;fid_orig=10844,,,,,,PIONEER,ESPERANZA SUPERMARKET LLC,107 Featherbed Ln,,New York,New York,10452,,Bronx,2028760047,,40.846188;-73.918611,-73.918611,40.846188,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=b159dc25-1f41-4b0f-a7ea-8d8af0be64f9;fid_ce=384;fid_orig=12194,,,,,,SHOP FAIR,KDA FOOD CORP,306 E 170 St,,New York,New York,10456,,Bronx,2027830037,,40.837377;-73.910296,-73.910296,40.837377,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=1cb3bd1f-79b0-4f00-a870-900f99037a57;fid_ce=385;fid_orig=13901,,,,,,WHOLE FOODS MARKET,WHOLE FOODS MARKET GROUP INC,1551 3 Ave,,New York,New York,10128,,Manhattan,1015330001,,40.779637;-73.953378,-73.953378,40.779637,,,,,,,,2020,Retail Food,,,,,TRUE,,Whole Foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=577510a0-de61-427c-8c02-1019890292e7;fid_ce=386;fid_orig=2830,,,,,,BRAVO SUPERMARKET,BB 3008 FOOD CORP,3008 Fulton St,,New York,New York,11208,,Brooklyn,3039560043,,40.680258;-73.883643,-73.883643,40.680258,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=9941d800-52a7-4d0a-8ab9-abf414c4e6ee;fid_ce=387;fid_orig=7824,,,,,,KEY FOOD,JRL FOOD CORP,3515 Jerome Ave,,New York,New York,10467,,Bronx,2033240138,,40.882194;-73.881854,-73.881854,40.882194,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=24c25236-5981-4b73-9ecd-efe1eae435cb;fid_ce=389;fid_orig=2120,,,,,,ASSOCIATED,PARK SLOPE FOOD & MARKET CORP,216 5 Ave,,New York,New York,11215,,Brooklyn,3009550046,,40.676143;-73.980655,-73.980655,40.676143,,,,,,,,2020,Retail Food,,,,,TRUE,,Associated Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=00c2941e-5213-411f-9edf-04a166a2b315;fid_ce=391;fid_orig=5535,,,,,,FINE FARE,AVENUE L FOOD LLC,1975 Utica Ave,,New York,New York,11234,,Brooklyn,3078300004,,40.623974;-73.927402,-73.927402,40.623974,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=25bd08f5-5f3d-4626-a8e6-1497fa549aa2;fid_ce=392;fid_orig=5564,,,,,,FINE FARE SUPERMARKET,GREEN VALLEY CORP,89-45 163 St,,New York,New York,11432,,Queens,4097930029,,40.706654;-73.798018,-73.798018,40.706654,,,,,,,,2020,Retail Food,,,,,TRUE,,Fine Fare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a375de8f-1552-450f-a871-9ba046ee16c3;fid_ce=393;fid_orig=7795,,,,,,KEY FOOD,1533 SUPERMARKET INC,1533 Broadway,,New York,New York,11221,,Brooklyn,3033940006,,40.686451;-73.916697,-73.916697,40.686451,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=fdcafa86-0477-45d5-9c66-905202282aca;fid_ce=394;fid_orig=7825,,,,,,KEY FOOD,KINGDOM CASTLE FOOD CORP,300 Sand Ln,,New York,New York,10305,,Staten Island,5034050030,,40.592255;-74.068052,-74.068052,40.592255,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=1c80e7ae-a7c0-4992-a0af-9add61c01259;fid_ce=396;fid_orig=9630,,,,,,MORTON WILLIAMS SUPERMA,SCARLET & WHITE MARKETS INC,1031 1 Ave,,New York,New York,10022,,Manhattan,1013497501,,40.757952;-73.963197,-73.963197,40.757952,,,,,,,,2020,Retail Food,,,,,TRUE,,Morton Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2670e3b0-576c-4fce-8f48-413af6db85b1;fid_ce=397;fid_orig=10840,,,,,,PIONEER,2400 C&F FOOD CORP,2400 Ryer Ave,,New York,New York,10458,,Bronx,2031520011,,40.859972;-73.897793,-73.897793,40.859972,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=37c53423-68a8-4acc-a043-d77e0409cddf;fid_ce=398;fid_orig=10985,,,,,,PRICE CHOICE,JVD FOOD CORP,820 E 180 St,,New York,New York,10460,,Bronx,2031080008,,40.846173;-73.884871,-73.884871,40.846173,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=8f7ae0c8-c2b6-4319-8d57-19d60e2ed43d;fid_ce=399;fid_orig=2964,,,,,,BROOKLYN FARE,431 FOOD MARKET CORP,431 West 37 St,,New York,New York,10018,,Manhattan,1007350017,,40.755951;-73.996463,-73.996463,40.755951,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=7ba7a55f-6513-4a76-b3c5-84c940fa7d62;fid_ce=400;fid_orig=7098,,,,,,IDEAL FOOD BASKET,CHLOE 89 FOOD CORP,89-30 Sutphin Blvd,,New York,New York,11435,,Queens,4096760013,,40.703532;-73.808671,-73.808671,40.703532,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=f4f09a46-9989-4cda-bbd3-270ce6ffe827;fid_ce=401;fid_orig=7881,,,,,,KEY FOOD FRESH,BEST FOOD CORP OF NY,331-332 Port Richmond Ave,,New York,New York,10302,,Staten Island,5010380004,,40.633695;-74.136286,-74.136286,40.633695,,,,,,,,2020,Retail Food,,,,,TRUE,,Key Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e37f0a5a-d72a-4282-9f02-8c34c50570f4;fid_ce=405;fid_orig=2824,,,,,,BRAVO SUPERMARKET,331 EUSEBIO FOOD CORP,331 Myrtle Ave,,New York,New York,11205,,Brooklyn,3020410001,,40.693272;-73.973524,-73.973524,40.693272,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2b2b2169-5c78-4a3c-8538-5b2f944a08dd;fid_ce=407;fid_orig=2839,,,,,,BRAVO SUPERMARKET,LGT FOOD CORP,24-18 34 Ave,,New York,New York,11106,,Queens,4005620001,,40.761563;-73.931299,-73.931299,40.761563,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=09201cdb-3134-4ff9-b608-91194864582d;fid_ce=408;fid_orig=2841,,,,,,BRAVO SUPERMARKET,MLD 91 FOOD CORP,91 Humboldt St,,New York,New York,11206,,Brooklyn,3030970018,,40.704472;-73.941009,-73.941009,40.704472,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d540e89a-1bdd-456b-855c-1dadd7db0410;fid_ce=409;fid_orig=2843,,,,,,BRAVO SUPERMARKET,POLA SUPERMARKET CORP,1331 St Nicholas Ave,,New York,New York,10033,,Manhattan,1021440049,,40.846443;-73.935841,-73.935841,40.846443,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=fa27c22a-a172-4ef1-9b59-d0d0a361793a;fid_ce=411;fid_orig=3099,,,,,,C TOWN,2869 JMC FOOD CORP,2869 Fulton St,,New York,New York,11207,,Brooklyn,3039360042,,40.678657;-73.888722,-73.888722,40.678657,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e9071509-fee2-422d-b907-41f482731630;fid_ce=412;fid_orig=3111,,,,,,C TOWN,CHARISSE&CHRISTINE ENT LTD,1750 University Ave,,New York,New York,10453,,Bronx,2028760118,,40.849322;-73.917079,-73.917079,40.849322,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=f0893939-a7c5-4085-931b-8a797be45b15;fid_ce=413;fid_orig=3130,,,,,,C TOWN,MR SUPER FOOD CORP,30 E 198 St,,New York,New York,10468,,Bronx,2033180123,,40.871147;-73.892663,-73.892663,40.871147,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=edf9f258-b413-4ee2-be5f-1ca12928311e;fid_ce=414;fid_orig=3131,,,,,,C TOWN,NANIN FOOD CORP,2733 3 Ave,,New York,New York,10451,,Bronx,2023260040,,40.814266;-73.921107,-73.921107,40.814266,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ecbba049-d65d-476d-b895-10943d4467fb;fid_ce=415;fid_orig=3135,,,,,,C TOWN,QUICK CHECK FOOD INC,6614 18 Ave,,New York,New York,11204,,Brooklyn,3055600050,,40.61826;-73.991081,-73.991081,40.61826,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=1560161c-9225-4f60-a63e-feecfa1cf937;fid_ce=416;fid_orig=3137,,,,,,C TOWN,RANIA FOOD CORP,7924 Flatlands Ave,,New York,New York,11236,,Brooklyn,3080160038,,40.635166;-73.913792,-73.913792,40.635166,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=7ac90e90-8aad-441e-bfae-7eb46db0f85c;fid_ce=417;fid_orig=3142,,,,,,C TOWN,SUN HUI FOOD CORP,94-06 63 Dr,,New York,New York,11374,,Queens,4030830050,,40.72887;-73.862942,-73.862942,40.72887,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=d06165b5-b55f-477f-8135-4100c9aba629;fid_ce=418;fid_orig=3146,,,,,,C TOWN,ZAFER FOOD CORP,29 Belmont Ave,,New York,New York,11212,,Brooklyn,3035230037,,40.668607;-73.909221,-73.909221,40.668607,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=ecf0796d-cc0f-40a5-95b9-eb060c2d1f08;fid_ce=419;fid_orig=3156,,,,,,C TOWN SUPERMARKET,74-39 MEAT CORP,74-39 Jamaica Ave,,New York,New York,11421,,Queens,4088350001,,40.69134;-73.867101,-73.867101,40.69134,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=89d96118-95f8-4b3f-8333-c4aab051d45f;fid_ce=421;fid_orig=3450,,,,,,CHERRY VALLEY,ESPERANZA MEAT CORP,84-12 97 Ave,,New York,New York,11416,,Queens,4090550001,,40.683265;-73.855865,-73.855865,40.683265,,,,,,,,2020,Retail Food,,,,,TRUE,,Cherry Valley Marketpla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=2071253b-8c88-4987-90a4-03ffa2b75bab;fid_ce=422;fid_orig=3452,,,,,,CHERRY VALLEY,SANTIAGO MEAT & PRODUCE INC,94-53 Corona Ave,,New York,New York,11373,,Queens,4016040058,,40.74231;-73.86949,-73.86949,40.74231,,,,,,,,2020,Retail Food,,,,,TRUE,,Cherry Valley Marketpla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a01e0987-146a-4f18-b59a-d778a75d94f7;fid_ce=423;fid_orig=3549,,,,,,CITY FRESH,5009 6TH AVE SUPERMARKET INC,5009 6 Ave,,New York,New York,11220,,Brooklyn,3007930004,,40.643657;-74.008227,-74.008227,40.643657,,,,,,,,2020,Retail Food,,,,,TRUE,,City Fresh Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=4ae0402f-1ff7-4d91-a3b8-586b5a0f7476;fid_ce=424;fid_orig=3553,,,,,,CITY FRESH MARKET,GURABO PRODUCE CORP,45-02 Junction Blvd,,New York,New York,11368,,Queens,4016020041,,40.744592;-73.867959,-73.867959,40.744592,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=3055b8a0-449a-4787-9ea2-a91b42e59a43;fid_ce=425;fid_orig=3555,,,,,,CITY FRESH MARKET,LA ROTONDA MEAT CORP,655 Stanley Ave,,New York,New York,11207,,Brooklyn,3043530029,,40.659146;-73.884408,-73.884408,40.659146,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=bee42459-5269-43bd-bd6d-1a5ea03cca1f;fid_ce=426;fid_orig=3666,,,,,,COMPARE FOOD,A&A MEAT & PRODUCE CORP,3815 Ninth Ave,,New York,New York,10034,,Manhattan,1021850025,,40.86194;-73.918335,-73.918335,40.86194,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=e8a8ab83-0b77-4080-8b3b-812de07791ac;fid_ce=427;fid_orig=3824,,,,,,C-TOWN,1188 FLATBUSH MEAT&PRODUCE INC,1188 Flatbush Ave,,New York,New York,11226,,Brooklyn,3051860016,,40.641305;-73.95644,-73.95644,40.641305,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=97a68404-a6cb-4c4b-838e-b0470b300c5f;fid_ce=428;fid_orig=3825,,,,,,C-TOWN,BILLY BOY FOOD CORP,130 Havemeyer St,,New York,New York,11211,,Brooklyn,3023950019,,40.712321;-73.957097,-73.957097,40.712321,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=83707c02-d87d-47bb-aeef-7aa842e82cbd;fid_ce=429;fid_orig=3829,,,,,,C-TOWN,LIBERTY KING PRODUCE INC,134-16 Liberty Ave,,New York,New York,11419,,Queens,4095880003,,40.691459;-73.812492,-73.812492,40.691459,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=a72e26bc-a30d-4227-8e19-373d8324ba19;fid_ce=430;fid_orig=3837,,,,,,C-TOWN SUPERMARKET,MELIN FOOD CORP,1314 St Nicholas Ave,,New York,New York,10033,,Manhattan,1021330007,,40.845906;-73.936214,-73.936214,40.845906,,,,,,,,2020,Retail Food,,,,,TRUE,,C Town Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Seed Dataset,,,source=organic3;fulcrum_id=38f9b0d2-3335-4b0e-be52-9132b817688d;fid_ce=432;fid_orig=5532,,,,,,FINE FARE,950 FAIR FOOD CORP,950 Westchester Ave,,New York,New York,10459,,Bronx,2027037501,,40.822388;-73.896326,-73.896326,40.822388,,,,,,,,2020,Retail Food,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
